EpochTime,181.feed_4958.count,181.feed_4958.pm1,181.feed_4958.pm10,181.feed_4958.pm2.5
1435682129,114600,8.5,10.8,9.5
1435682134,118850,8.8,8.8,8.8
1435682140,111650,8.1,13.9,8.5
1435682147,115300,8.7,11.1,9.3
1435682152,115800,8.4,8.4,8.4
1435682158,114950,8.7,9.2,9.1
1435682165,116800,8.6,11.2,9.2
1435682170,116900,8.6,8.6,8.6
1435682176,118400,8.5,8.8,8.8
1435682182,114050,8.5,10.6,9
1435682189,115850,8.5,28.2,9.3
1435682195,110550,8.1,9.5,9.1
1435682200,115600,8.6,15.3,9
1435682207,112000,8.2,10.6,8.7
1435682212,113650,8.4,8.4,8.4
1435682219,111850,8.1,19.9,8.5
1435682224,111650,8,8,8
1435682230,111650,8.1,8.1,8.1
1435682236,115200,8.6,9,8.9
1435682243,114050,8.5,10.5,9
1435682249,110500,8,9.6,8.6
1435682254,117400,8.6,8.6,8.6
1435682260,108550,8,8.3,8.3
1435682267,116000,8.7,10.1,9.6
1435682273,115950,8.7,10.8,9.7
1435682278,110400,8.1,8.2,8.2
1435682284,116150,8.7,8.9,8.9
1435682290,119150,8.8,8.9,8.9
1435682296,113150,8.2,8.2,8.2
1435682303,111500,8.1,12.3,8.5
1435682309,116150,8.4,12.6,9.6
1435682314,114900,8.3,12.2,9.1
1435682320,119100,8.8,10.1,9.7
1435682327,115850,8.4,12.2,8.9
1435682332,113500,8.2,8.2,8.2
1435682338,111000,8.2,8.5,8.4
1435682344,113050,8.2,9.8,9.3
1435682350,114450,8.3,8.3,8.3
1435682356,116150,8.6,8.7,8.7
1435682363,113300,8.1,16.5,10.1
1435682368,118250,8.4,8.8,8.7
1435682375,114850,8.4,23,8.6
1435682381,116900,8.4,11.6,9.6
1435682387,115500,8.4,22.8,8.7
1435682392,115250,8.2,8.2,8.2
1435682398,116300,8.4,8.8,8.7
1435682405,114000,8.5,11.2,9.2
1435682411,118750,8.5,12.5,9
1435682416,116300,8.3,8.7,8.6
1435682423,115350,8.6,13.3,9.9
1435682428,114700,8.1,9.3,8.6
1435682435,117300,8.8,19.7,9.5
1435682440,116900,8.6,8.9,8.9
1435682447,115050,8.5,10.4,9.2
1435682452,113800,8.3,8.3,8.3
1435682458,117400,8.5,8.8,8.8
1435682464,117500,8.4,19,9.5
1435682470,114950,8.5,12.6,9.2
1435682476,116600,8.6,9.6,9.2
1435682483,116900,8.6,40.4,10
1435682488,120050,8.7,10.1,9.2
1435682494,117850,8.6,9.4,9.3
1435682500,117000,8.5,8.9,8.9
1435682506,116300,8.1,10,9.2
1435682512,115900,8.6,12.4,9
1435682518,119600,8.8,9,9
1435682524,116700,8.4,9.4,9.3
1435682530,117550,8.5,9,9
1435682536,117350,8.9,9,9
1435682542,118400,8.5,11.5,10.2
1435682548,118250,8.7,15.2,9.8
1435682554,116000,8.4,18.3,10.4
1435682560,119800,8.5,8.6,8.6
1435682566,115400,8.4,8.7,8.7
1435682572,121000,8.6,19.4,9.6
1435682578,117100,8.5,12.5,9.5
1435682584,116050,8.8,9,9
1435682590,114850,8.4,10.7,9.7
1435682596,117000,8.5,8.9,8.8
1435682602,118400,8.6,9.3,9.1
1435682608,115700,8.6,9.9,9.2
1435682614,115950,8.4,8.4,8.4
1435682620,117200,8.3,8.8,8.8
1435682626,117200,8.6,9.3,9.2
1435682632,121650,8.7,12.4,9.7
1435682639,115900,8.4,13.1,9.1
1435682644,117200,8.5,8.7,8.7
1435682651,117300,8.5,10.9,9.1
1435682663,112400,8,10.2,8.5
1435682668,116500,8.5,8.7,8.6
1435682674,115300,8.4,8.8,8.8
1435682680,118300,8.5,8.9,8.9
1435682686,117750,8.4,9.1,9
1435682692,116750,8.3,8.4,8.4
1435682698,116400,8.1,8.5,8.5
1435682704,114000,8,8.4,8.3
1435682710,114800,8,8.4,8.3
1435682722,120050,8.6,8.8,8.8
1435682728,119200,8.5,11.8,9
1435682734,120550,8.4,9.6,9.3
1435682740,114650,8.2,8.4,8.3
1435682746,117950,8.4,10.8,9.7
1435682752,112550,8,17.5,8.4
1435682758,122150,9,9.4,9.4
1435682764,117300,8.4,8.4,8.4
1435682770,113900,8.1,8.8,8.7
1435682776,122350,8.8,22,9.4
1435682782,112700,8.1,8.4,8.4
1435682788,113150,8,11,8.5
1435682794,122450,9.1,10.6,9.8
1435682800,120200,8.9,19.2,9.6
1435682806,116150,8.2,11.1,8.9
1435682812,120350,8.2,8.3,8.3
1435682818,120350,8.5,9.2,9.1
1435682824,118800,8.4,9.3,8.9
1435682830,124300,8.9,8.9,8.9
1435682836,118600,8.5,9,9
1435682842,117250,8.2,8.2,8.2
1435682849,117400,8.6,9.8,9.3
1435682855,118600,8.4,9.2,9.1
1435682861,118600,8.8,12.6,10.5
1435682867,113850,8.1,9,8.9
1435682873,116350,8.5,9.6,9.5
1435682879,115900,8.3,10.7,9.4
1435682884,117250,8.2,8.2,8.2
1435682891,111800,8.1,8.8,8.7
1435682896,112250,8.1,8.2,8.2
1435682903,116400,8.1,9.2,8.7
1435682908,116100,8.1,9.1,9
1435682915,115300,8.3,15.5,11.1
1435682920,115550,8.2,8.2,8.2
1435682927,119700,8.5,18.5,9.1
1435682932,114500,8.1,10.3,8.6
1435682939,112100,7.9,10.6,9.2
1435682944,114850,8.1,8.1,8.1
1435682950,119400,8.5,9.2,9.1
1435682956,119550,8.6,14.9,9.5
1435682962,116800,8.3,11.6,10
1435682968,110550,7.8,7.8,7.8
1435682975,113050,8.1,10.4,8.6
1435682981,116400,8,18.9,8.5
1435682987,113700,8.2,10.4,9.2
1435682993,113850,7.8,8.5,8.3
1435682999,112650,8,11.3,9.7
1435683004,108950,7.6,7.6,7.6
1435683010,113750,8,8.1,8.1
1435683022,114200,8.3,8.3,8.3
1435683028,115750,8.3,8.9,8.9
1435683034,112900,8,8,8
1435683041,114100,8.1,11,9.7
1435683046,113700,8.1,8.1,8.1
1435683052,118200,8.2,8.4,8.4
1435683058,110150,7.7,8.1,8
1435683064,114600,8.1,8.1,8.1
1435683071,118100,8.4,9.7,9.1
1435683083,117550,8.3,20.4,9
1435683088,112650,7.9,7.9,7.9
1435683094,113150,8.1,13.3,9.6
1435683100,116200,8.2,8.3,8.3
1435683107,110150,7.7,8.1,8.1
1435683113,114200,8.1,12.3,8.9
1435683119,152100,12.5,18.6,15.2
1435683125,146450,12.3,15.8,15.2
1435683131,138100,10.8,12,11.8
1435683143,142400,11.2,24.4,13.9
1435683149,145800,11.6,13.2,13.1
1435683155,135250,10.4,11.1,11.1
1435683161,135300,10.9,13.9,13.1
1435683167,137100,10.7,16,12.8
1435683172,140000,10.9,11.5,11.4
1435683179,134200,10.3,11.1,11
1435683185,138950,11,20.8,13.2
1435683191,134800,10.5,15.6,12.7
1435683196,133700,10.5,12.1,12
1435683203,135850,10.5,11.9,11.8
1435683209,143300,10.9,15.6,14.2
1435683215,138800,10.8,16.4,12.5
1435683221,135500,10.7,18.9,12.8
1435683227,140500,10.7,14.9,13.6
1435683233,140600,10.7,13,11.5
1435683239,142500,11.5,15.9,13.9
1435683245,143250,11.1,16.3,12.6
1435683251,135100,10.4,12,11.5
1435683263,139550,10.8,15.8,14.2
1435683269,142150,11.2,18.1,13.5
1435683275,138550,10.8,13.5,11.9
1435683281,145650,11,15.7,14
1435683287,143600,11.3,24.2,12.6
1435683293,151300,12,18.8,13.9
1435683299,152250,12.3,15.6,14.8
1435683305,154400,12.3,24.2,13.6
1435683311,156100,12.1,18.7,14.4
1435683323,156250,12.2,27.8,14.8
1435683329,163050,12.8,26.9,14.5
1435683335,159850,12.6,21.7,17
1435683341,156600,12.7,17.7,14.4
1435683347,161350,12.8,24.5,18.6
1435683353,158900,12.8,24,17.8
1435683359,159250,12.9,19.4,15.3
1435683365,161200,12.9,22.3,16.7
1435683371,169950,13.4,21.4,17.5
1435683383,170100,13.6,23.8,16.3
1435683389,172450,13.9,22.5,17.1
1435683395,174850,14.2,20.3,18
1435683401,176150,14.3,32.3,21.3
1435683407,170750,13.9,33.7,16.3
1435683413,175300,14.5,24.3,17.2
1435683419,175700,14.5,34,19.7
1435683425,175200,13.8,24,16.8
1435683431,172750,14.1,28.1,17.9
1435683443,179200,14.7,32.8,19.6
1435683449,173850,14.3,28.6,19.6
1435683455,189900,16.1,26.2,21.8
1435683461,184050,15.1,28.3,21.5
1435683467,178750,14.9,32.8,20.3
1435683473,190700,15.8,38.7,26.1
1435683479,186500,15.7,33.8,23.8
1435683485,195150,16.4,48.2,23.5
1435683491,195550,15.8,39,22
1435683503,196350,16.2,59,21.4
1435683509,204700,17.1,51.8,24.5
1435683515,197550,16.5,43.6,26.6
1435683521,204750,17.6,58.6,26.4
1435683527,217160,18.4,51.4,26.7
1435683533,214260,18.5,56,28.7
1435683539,218760,18.6,42.3,28.2
1435683545,218260,19.1,50.4,27.4
1435683551,216160,18.5,66.8,27.4
1435683563,241860,21.3,62.6,32.2
1435683569,239160,20.4,41.6,29.1
1435683575,238210,21.2,62.1,30.6
1435683581,261070,22.9,63,35.8
1435683587,265170,22.8,52,32.6
1435683593,263720,23.1,51.3,29.6
1435683599,273970,23.7,73.8,33.5
1435683605,280130,25,57.5,33.5
1435683611,276270,24.7,54.3,37.4
1435683623,302090,27.4,79.7,41.8
1435683629,306690,27.7,69.8,36
1435683635,309940,28.5,60.2,35.1
1435683641,311690,27.6,61.7,34.5
1435683647,314640,28.7,67.5,38.6
1435683653,333910,31,58.9,40.4
1435683659,349020,31.5,64.1,41.6
1435683665,340910,30.4,69.7,41.2
1435683671,351820,32.4,73,44.3
1435683683,351170,31.7,73.1,41.8
1435683689,360780,32.7,64.1,46.3
1435683695,363580,33.1,61.2,44.5
1435683701,362880,33,60.2,43.6
1435683707,354170,32.5,67.6,40.7
1435683713,366990,33.8,67.9,43.9
1435683719,357580,32.8,61.8,39.3
1435683725,350920,31,64.7,37.8
1435683731,353470,31.5,43.9,35.6
1435683743,356580,33,57.2,39.7
1435683749,359630,32.8,75.3,44.7
1435683755,346770,31.1,61.7,41.9
1435683761,350270,31.2,64,42.4
1435683767,352620,31,61.9,37.4
1435683773,351470,31.9,81.2,39.1
1435683779,343860,30.3,64.7,40.1
1435683785,342210,30.5,51.8,36
1435683791,341960,30.2,66.8,38.9
1435683803,338760,29.8,59.2,37
1435683809,349320,31.2,58.6,38.8
1435683815,373740,35.7,203.5,81.7
1435683821,345270,30.4,149.3,33.3
1435683827,354320,32.5,85,47
1435683833,331060,29.7,77.3,37.6
1435683839,340710,30.7,62.9,37.1
1435683845,335260,29,80.2,38.4
1435683851,337460,30,85.2,39.5
1435683863,323900,28.2,115.6,36.1
1435683869,329300,29.4,102.9,39.8
1435683875,330150,29.3,99.1,38.3
1435683881,323400,28.2,73.6,34.5
1435683887,331310,29.3,81.2,36.6
1435683893,319550,27.7,89.7,34.7
1435683899,334910,29.1,70.9,38.6
1435683905,327250,28.6,61.9,38.7
1435683911,326300,28.4,68,37.7
1435683923,322250,28.5,82.7,38.4
1435683929,314640,27.8,88.9,36.7
1435683935,317100,27.4,76.4,34.7
1435683941,323450,27.9,99.4,35.6
1435683947,317150,27.5,74.1,36.1
1435683953,302590,26.3,75.1,35.4
1435683959,313740,27.1,70.4,35.9
1435683965,312690,27.8,68.7,37.6
1435683971,300790,26,49.4,31.5
1435683983,311240,26.9,77.2,31.3
1435683989,303090,26.1,66.5,37.6
1435683995,298380,25.5,48.1,33.3
1435684001,308290,26.5,54.6,30.2
1435684007,294680,25.3,70.3,32.1
1435684013,297880,25.6,44.6,30.4
1435684019,299840,25.3,60,33.1
1435684025,295630,25.5,58.8,33.4
1435684031,293030,25.1,65,29.9
1435684043,288130,25.1,46.2,31.7
1435684049,298030,25.4,45.9,32.2
1435684055,296380,25.3,47.4,32.7
1435684061,293080,25.2,50.5,30.9
1435684067,288580,24.5,49.4,31.5
1435684073,278530,23.8,40.4,28.2
1435684079,286030,24.9,49.5,30.7
1435684085,291830,25,47.1,30
1435684091,284130,24,54,30.4
1435684103,278020,23.9,34.4,27.8
1435684109,279880,23.9,43.6,30.4
1435684115,280580,23.3,58.7,31.8
1435684121,271620,22.7,44.1,28.7
1435684127,277720,23.5,57.6,28.4
1435684133,281580,24.2,59.3,28.6
1435684139,270820,22.9,45.4,29.1
1435684145,280180,23.9,34.7,30.8
1435684151,275070,22.9,38.7,27.7
1435684163,269620,22.4,36.8,28.5
1435684169,272220,22.8,44.5,27.5
1435684175,270320,22.1,36,26.1
1435684181,280130,23.8,47.3,30.4
1435684187,270170,22.7,35.3,27.3
1435684193,265820,22.2,44.9,27
1435684199,264470,21.6,36.1,27.4
1435684205,268720,22.1,37.4,26.4
1435684211,266320,22.4,36.5,27
1435684223,265520,21.8,46.7,27.4
1435684229,265770,22.2,53.7,25.2
1435684235,270020,22.3,46.7,31.6
1435684241,264320,22.3,34.5,27.5
1435684247,265220,21.7,35.7,27
1435684253,268020,22.2,35.9,27.3
1435684259,262620,21.4,50.8,27.4
1435684265,265320,21.4,32.8,26.2
1435684271,258320,22,31.2,26.7
1435684283,260170,21.3,52.5,25.1
1435684289,256320,21.2,42.5,27.8
1435684295,252820,21,39.7,25.2
1435684301,253670,21.2,42.8,25.3
1435684307,260420,21.1,44.8,26.6
1435684313,256620,20.9,30.2,24.3
1435684319,255970,21.5,34,25.9
1435684325,256520,20.7,55.9,24.5
1435684331,251870,20.7,33.2,24.9
1435684343,252020,20.2,40.9,27.1
1435684349,249660,20.3,30.5,26.7
1435684355,251570,20.2,34.7,24.7
1435684361,253920,20.6,41.5,23
1435684367,252470,20.8,31,23.1
1435684373,248760,20.6,31.2,25.4
1435684379,253620,21.1,34.7,26.4
1435684385,249160,20.4,28.6,25.4
1435684391,249210,20,36.1,24.4
1435684403,250910,20.3,30.3,23.8
1435684409,249360,20,23.1,22.8
1435684415,250710,20.1,28.4,23.8
1435684421,246210,19.8,32.5,25.4
1435684427,253970,21.2,30.2,27.1
1435684433,249660,19.6,33.6,24
1435684439,248460,20.2,30.9,23.5
1435684445,242860,19.7,27.5,22.5
1435684451,254770,20.8,28.6,23
1435684463,243860,19.7,40.1,22.9
1435684469,248710,20.3,30.3,26.3
1435684475,239760,19.2,25.7,22.3
1435684481,245610,20,28.2,24.4
1435684487,241060,19.9,39.7,22.7
1435684493,245660,20,26.7,22.9
1435684499,246010,19.1,26.2,21.8
1435684505,241760,19.5,31.5,23.3
1435684511,243110,19.2,25.7,21.7
1435684523,240160,19,27.1,23.1
1435684529,246710,20.1,26.1,22.3
1435684535,237960,18.9,30,23.6
1435684541,237660,18.8,29.8,21.2
1435684547,242810,19.3,24.5,22.5
1435684553,235060,19.3,25.4,22.8
1435684559,244260,19.2,24.6,20.9
1435684565,238160,19.1,23.1,22
1435684571,238960,18.8,25.2,23.2
1435684583,239260,19,22.8,21.3
1435684589,234260,18.6,34.6,21.7
1435684595,233260,18.5,20.9,20.7
1435684601,230810,17.8,27.1,21.3
1435684607,233510,19.1,28.3,24.7
1435684613,242210,19.3,27.4,23
1435684619,237760,18.7,23.5,21.9
1435684625,235560,18.9,27.5,23
1435684631,231460,18.9,23.7,21.4
1435684643,233710,18,20.9,19.7
1435684649,231010,18.1,23.4,20.9
1435684655,253570,20.5,27,24.9
1435684661,239960,18.5,26,21.5
1435684667,246260,19.6,22.6,21.8
1435684673,242560,19.5,25.7,23.3
1435684679,249860,20.2,27.2,24.4
1435684685,244660,19.1,24.4,22
1435684691,249360,19.4,23.8,20.6
1435684703,248260,20.2,25,24.6
1435684709,240260,18.8,22.6,21.5
1435684715,246860,19.5,23.7,21.2
1435684721,242010,19.9,39,23.8
1435684727,243960,19.4,24.2,21.4
1435684733,248210,19.9,24.5,22.6
1435684739,243460,19.1,20.9,20.8
1435684745,240010,19,26.1,23.6
1435684751,244810,19.7,22.8,22.5
1435684763,245660,20,26.9,23.6
1435684769,237760,18.6,23.7,21.8
1435684775,243460,19.1,21.2,21.1
1435684781,241410,18.8,27.1,21.9
1435684787,242860,19.6,26.7,23.5
1435684793,241010,19.5,27.9,22.4
1435684799,264370,22.6,41.4,32.5
1435684805,241860,18.8,41.4,20.7
1435684811,244310,19.6,32.4,23.8
1435684823,286880,25.5,84,37.5
1435684829,284230,25.6,83.2,40.4
1435684835,292230,26.3,90.9,40.2
1435684841,294280,26.2,126.7,43.1
1435684847,306040,28.5,94,44.4
1435684853,300290,27.4,97.1,51.3
1435684859,315240,29.7,106.1,54.9
1435684865,356080,35.6,99.6,60.9
1435684871,349920,34.5,111.9,62.3
1435684883,341960,33.6,124.7,61.3
1435684889,392360,39.9,156.8,75.6
1435684895,385310,39.6,163.4,80.7
1435684901,379750,38.4,182.1,76.5
1435684907,396770,41.2,160.7,80.6
1435684913,393210,39.3,172.8,79.1
1435684919,411790,42.6,150.2,77.1
1435684925,448400,47.8,199.2,92
1435684931,483170,51.2,187.2,100.3
1435684943,477400,51.4,181.1,94.6
1435684949,506020,54.2,206.6,111.7
1435684955,509430,53.9,224.4,107.5
1435684961,515900,55.1,219.9,111
1435684967,532450,57.8,188,105.2
1435684973,608730,64.7,273.1,127.4
1435684979,587040,63.5,276.4,127.9
1435684985,723150,76.8,257,146.9
1435684991,825340,89.4,427.5,176.6
1435685003,963730,104.1,446.5,207.3
1435685009,968160,104.8,426.4,206.1
1435685015,975900,107,412,217.7
1435685021,986140,107.9,511.3,214.4
1435685027,1133060,126.2,573.8,249
1435685033,1312240,148,648.9,300.3
1435685039,1214500,137.5,550.5,279
1435685045,1187730,132.1,560.8,275
1435685051,1392870,157.6,750.1,329
1435685063,1645870,192.4,932.1,415.6
1435685069,1634010,190.2,928.3,386.7
1435685075,1634980,188.8,883.6,401.7
1435685081,1650690,192.4,898.9,411.9
1435685087,1634870,190.6,872.6,411
1435685093,1642990,190.5,898.3,420.7
1435685099,1621470,191.3,900.5,403.3
1435685105,1643860,195.3,847.9,391.5
1435685111,1637420,192.3,870.7,401.7
1435685123,1639040,190.8,853.6,399.9
1435685129,1661650,192.7,864.5,407
1435685135,1682910,198.8,899.9,441.5
1435685141,1640450,195.4,919.2,436.1
1435685147,1628600,192.4,924.8,402.6
1435685153,1635630,195.5,952.6,411.2
1435685159,1613910,192.7,881.5,400.7
1435685165,1611100,189.5,902.3,407.8
1435685171,1598920,188.8,877.8,392.5
1435685183,1573540,185,839.9,400.4
1435685189,1583580,188.6,815.6,409.2
1435685195,1564090,185.3,789.7,386
1435685201,1563720,185.4,783.5,393.4
1435685207,1545720,187.5,823.8,396.4
1435685213,1529040,182.8,776.4,384.1
1435685219,1519490,178.7,740.6,378.9
1435685225,1525570,180.7,740.8,381.8
1435685231,1492860,173.3,736.8,346.5
1435685243,1487870,175.5,670.1,354
1435685249,1481440,174.8,700.7,354.5
1435685255,1465100,169.5,631.9,352.3
1435685261,1474860,171.4,596,351.3
1435685267,1466110,173.2,624.2,356.9
1435685273,1415350,165.3,569.3,318.2
1435685279,1377570,158.9,568.9,303.9
1435685285,1398600,163.9,534.3,317.9
1435685291,1368390,160.8,540.6,308.3
1435685303,1359580,156.4,506.5,290.6
1435685309,1336640,155.7,529.6,307.7
1435685315,1349780,155.9,506.3,299.9
1435685321,1329680,153.4,467.6,277.3
1435685327,1323260,155,466,302.4
1435685333,1337270,152.7,526.9,295.9
1435685339,1318190,149.7,488.4,282.9
1435685345,1316470,150.8,442.4,281.8
1435685351,1268700,145.4,413.1,268
1435685363,1302690,151.2,472.7,286
1435685369,1283370,146.8,440.6,270.2
1435685375,1262360,143.5,409.8,267.7
1435685381,1254720,143.5,437,275.4
1435685387,1243460,140.9,394.6,267.3
1435685393,1221900,137.5,383.5,248.9
1435685399,1239520,141.2,356,253.2
1435685405,1231070,139.9,394.4,259.3
1435685411,1208500,137.2,369.9,249.8
1435685423,1222990,138.7,368.7,252
1435685429,1187930,133.6,388.8,237.5
1435685435,1195010,133.6,344.4,235.3
1435685441,1186440,134.1,355.4,237.3
1435685447,1154160,128.5,359.3,234.7
1435685453,1176840,131.6,342.8,230.9
1435685459,1173230,132.7,358.1,240.3
1435685465,1157860,128.7,351.7,220
1435685471,1148030,128.4,325.1,228.4
1435685483,1138870,127.5,315.6,219.3
1435685489,1129040,127.3,310.9,223.2
1435685495,1136190,127.1,318.7,230.2
1435685501,1102340,122.5,330.1,216.2
1435685507,1120980,122.9,319,218.8
1435685513,1126370,128.7,287.5,216.6
1435685519,1112860,123.1,268.6,201
1435685525,1106340,123.4,302.3,216.1
1435685531,1101310,124.8,268.2,205.8
1435685543,1067080,117.4,279.4,196.9
1435685549,1069480,119.9,279.3,205.6
1435685555,1082030,118.8,274.6,198.1
1435685561,1065280,118.3,288.1,195.2
1435685567,1058220,116.6,269,190
1435685573,1064720,118.6,265.9,193.8
1435685579,1066050,118.4,266.8,197
1435685585,1042210,113.8,247.1,182.2
1435685591,1031940,113.8,248.8,187.8
1435685603,1039760,115.7,247.8,190.1
1435685609,1038640,115.2,262.4,190.9
1435685615,1033730,114.5,273.4,193.8
1435685621,1021170,110.9,235.9,179.3
1435685627,1005400,110.8,250.3,182.1
1435685633,1004280,111.4,235.5,183.9
1435685639,1014990,111.7,242.3,184.6
1435685645,1010550,111.8,221.5,176.5
1435685651,1020200,112.7,246.3,192.4
1435685663,990980,108.4,243.3,179.3
1435685669,1008000,111.2,235.1,184
1435685675,971320,106.6,196.9,163
1435685681,992150,108.9,228,180.9
1435685687,993270,108.8,247.3,185.1
1435685693,975340,106.7,211.9,170.3
1435685699,977630,106.2,216.5,174.2
1435685705,973450,105.9,217.1,172.7
1435685711,977780,106.5,224.3,173
1435685723,947910,104.1,210.8,167.7
1435685729,947150,101.9,206.8,164.3
1435685735,956200,103.9,202.3,164.5
1435685741,958850,104.6,199.8,162.6
1435685747,950150,103.5,201.5,161.8
1435685753,942170,101.6,213.7,166.6
1435685759,945120,104.4,205.7,163
1435685765,941870,102.1,207.1,164.1
1435685771,949030,103.8,212,169.2
1435685783,930380,100.3,210.2,163.3
1435685789,932260,102.6,214.7,159.3
1435685795,926370,102.3,195,161.5
1435685801,936680,102.4,197.9,166.4
1435685807,907030,98,186.5,153.1
1435685813,910130,98.2,188.7,155.2
1435685819,918040,99.3,187.1,154.7
1435685825,905460,98,179.2,151
1435685831,923370,99.9,199.3,152.6
1435685843,901750,97.6,181.2,152.2
1435685849,898300,98,185.8,152.6
1435685855,900130,96.7,174.5,148.7
1435685861,896330,97.3,202.5,153.5
1435685867,916880,98.5,188.3,158.6
1435685873,900130,96.3,180.4,150.3
1435685879,893390,97.3,182.9,152
1435685885,879090,94.1,171,137.8
1435685891,869620,93.9,167.1,144.8
1435685903,880560,95.9,171.1,144.5
1435685909,887200,95.8,184.2,144.7
1435685915,876560,94.8,174.1,148.6
1435685921,884560,94.5,164.3,141.8
1435685927,878690,93.8,169,136.3
1435685933,862880,91.8,172.6,139.1
1435685939,871540,93.6,173,143.6
1435685945,871800,92.7,168.5,141.1
1435685951,860050,92.4,160.6,139
1435685963,863390,94,174.2,146.5
1435685969,867390,94.2,166.2,142.3
1435685975,860400,92.9,178.5,141.6
1435685981,858070,91.5,167.5,140.7
1435685987,842640,90,158.9,135.2
1435685993,859490,93.2,169.5,142.7
1435685999,846330,91.2,150.4,131.9
1435686005,835450,90.8,163.5,140.3
1435686011,844460,89.4,156.2,132.5
1435686023,843450,92.2,162.2,141.8
1435686029,851640,90.8,149.7,130.4
1435686035,826000,87.3,148.9,125.3
1435686041,839450,89.8,149.9,130.6
1435686047,845870,90.9,162.8,135
1435686053,839350,90.7,161.4,138.1
1435686059,829940,88.1,157.1,134.2
1435686065,833180,88,158,132.3
1435686071,826600,87,144.8,127.3
1435686083,823270,88.6,156,128.2
1435686089,814520,84.9,153.9,132.3
1435686095,820640,88.2,147,128.6
1435686101,819020,87.7,146.7,128.5
1435686107,823720,87,146.3,129.6
1435686113,810080,85.1,156.5,131.7
1435686119,805780,84.9,140.3,122.1
1435686125,801890,84.2,142.7,118.9
1435686131,799260,83.6,133.8,116.2
1435686143,802300,85.1,139.4,122.5
1435686149,805430,84,151,121.3
1435686155,808260,85.3,146.5,128.1
1435686161,794320,82.7,136.9,120.6
1435686167,797500,83.4,130.9,115.3
1435686173,794870,84.7,135.8,123.5
1435686179,802550,85.6,129.3,118.8
1435686185,791990,82.8,141.9,123.3
1435686191,780380,80.5,131,115.5
1435686203,785380,81.6,143,117.5
1435686209,792350,84.9,136.1,121.7
1435686215,781540,83.9,139.4,124.6
1435686221,787400,82.7,134.5,118.3
1435686227,778160,82.5,137.3,116.5
1435686233,777810,83.1,136,115.5
1435686239,781340,81.1,127.7,112.4
1435686245,782860,81.9,128.7,109.7
1435686251,771450,82.1,132.7,121.1
1435686263,768270,79.8,119.7,110.1
1435686269,777450,82.5,128.5,114.2
1435686275,777000,81.5,133.9,117.4
1435686281,770140,80.7,125.7,110
1435686287,763880,78.5,127.2,112.3
1435686293,765900,79.6,133,115
1435686299,765140,81.2,127.2,113.9
1435686305,771700,79.5,130.6,113.5
1435686311,749910,78.3,131.2,117.8
1435686323,766960,80.6,127.6,111.8
1435686329,755960,77.8,131.3,109.4
1435686335,746690,78,121.4,110.9
1435686341,746790,75.8,117.6,105.3
1435686347,753640,79.5,126.6,112.7
1435686353,762270,79.1,119.9,112.1
1435686359,755960,78.7,129,113.3
1435686365,741700,78,117.5,105.8
1435686371,739380,77.4,115.1,105.4
1435686383,739780,76.1,115.7,105.3
1435686389,732120,76.6,112.9,102.7
1435686395,748350,77.9,124.4,108.8
1435686401,735350,75.9,118.2,107.4
1435686407,729650,73.9,114.6,102.5
1435686413,725170,75,118.2,107
1435686419,735700,75.6,115.1,105
1435686425,736300,76.5,113.9,104.2
1435686431,731670,77,125.9,109.7
1435686443,725370,74.6,114.7,105
1435686449,723350,75.1,122.6,109.7
1435686455,718010,74.8,116,101.9
1435686461,723250,74.5,114,102.1
1435686467,716600,75.1,112.2,103
1435686473,720780,75.8,113.6,105
1435686479,726830,76.1,123.8,110.3
1435686485,725970,75,111.9,103
1435686491,729000,75.1,115.5,103.6
1435686503,711110,73.9,113.8,101.5
1435686509,713580,72.8,113.2,102.9
1435686515,714740,74.9,108.9,101.5
1435686521,720280,76,120.1,106.2
1435686527,715950,74.3,108.7,98.2
1435686533,711520,73.9,110.1,102.7
1435686539,719170,74.9,109.3,101.7
1435686545,708750,73,108.3,98.4
1435686551,696160,73.4,108.2,96.8
1435686563,692640,71.6,113.4,100.3
1435686569,700690,71.9,106.4,97.4
1435686575,692590,70.8,102.7,95.5
1435686581,699480,71.8,109.6,100.1
1435686587,697420,71.9,104.4,96.8
1435686593,696360,71.7,108.1,97.9
1435686599,695660,72.1,106.7,96.5
1435686605,694450,70.9,106.7,97.2
1435686611,703510,72.8,108.9,100.9
1435686623,697170,69.5,103.7,95.8
1435686629,692080,70.8,107.3,98.3
1435686635,699280,72.4,104.6,97.5
1435686641,687400,71.2,124.6,104
1435686647,690730,72,109.5,100.8
1435686653,681470,71.6,112.3,102.9
1435686659,690980,71.4,108.2,97.7
1435686665,686950,70.8,103,92.8
1435686671,692340,72.5,104.7,97.7
1435686683,689120,71.1,113.3,94
1435686689,678000,69.9,104.8,96.8
1435686695,685140,71.9,101.4,95.8
1435686701,674930,70.1,104.8,98.6
1435686707,680360,70.4,110,96.1
1435686713,669440,69.5,101.9,93.7
1435686719,674670,69.3,98.4,92.9
1435686725,674620,69.5,102.9,93.1
1435686731,675830,69.9,107.6,96.1
1435686743,666630,69.4,98,92.5
1435686749,668990,68.7,103.9,92.6
1435686755,674830,69.8,102.4,93.6
1435686761,671250,67.3,99,92.1
1435686767,660290,68.5,103.5,95
1435686773,660890,68,101.2,92.8
1435686779,667330,70.4,97.7,93
1435686785,660390,68.3,99.5,93
